Concept;Label;Language
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2518f11c-2219-4067-9a9e-f3892585cf4f;Ergonomic hazards;en
https://kg.clinia.dev/taxo/default/Professionals#5c9938dd-ddb0-4c71-b215-b57cf7b84cee;Ergonomist;en
https://kg.clinia.dev/taxo/default/Disciplines#02995bd3-0e64-4994-8435-2a691d4a36ed;Ergonomy;en
https://kg.clinia.dev/taxo/default/HealthFacilities#1bb0c67a-5805-49d4-a1bf-fd7f7f0a08e4;Ergotherapy clinic;en
https://kg.clinia.dev/taxo/default/HealthServices#bcb88524-ebf3-48ff-ace6-2dfa011785d2;Errands pick-up;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#26e2adeb-7d84-4882-a859-9f07d9820274;Erythema;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#3a9072b8-62aa-4367-80ba-8ff5746d380d;Erythrocyte aggregation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9ee6cd6c-cc0d-43a5-b4c8-6478c5aa05d5;Erythrocyte count;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#536324d5-49f2-4b31-aacd-c688bdeeeb7f;Erythrocyte indices;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4edb759a-a7e4-477e-a1ff-0aa8df1add75;Erythrocyte sedimentation;en
https://kg.clinia.dev/taxo/default/Anatomy#85b52589-dfa2-4c4c-bbb4-c2fb01e11b96;Erythrocytes;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#68a75e60-2680-4b6c-9bce-3343d20dd248;Erythroleukemia;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8f63152e-17f1-4462-81cb-c044fed4ee94;Erythropoiesis-Stimulating Agent;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8f63152e-17f1-4462-81cb-c044fed4ee94;Erythropoietin;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#af2d11d4-70e3-4590-b2f8-26602e1d70cf;Escape reaction;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ed634338-d59c-4798-9138-15733dae070a;Escitalopram;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#956dd89d-562e-434b-a7f8-46b80cc73b98;Eskalith;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d424422e-c28c-4def-b3cb-e3c6cc2dc66e;Esophagal biopsy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#373ab4a1-f713-4ef7-bfd8-cfd7e91d66bc;Esophageal PET;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0e436e24-dee2-4ba1-9659-971f337ef3a2;Esophageal diverticula;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1c1bb109-9a36-4f3c-8464-b756618f6ee5;Esophageal diverticulosis;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d72de713-beae-47b7-a542-a2b70af748ac;Esophageal manometry;en
https://kg.clinia.dev/taxo/default/Anatomy#d98466cd-191b-49d9-83f9-d2a25384a95c;Esophageal mucosa;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9829de54-faae-4c9c-a03f-29f5e4c39403;Esophageal pH monitoring;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9829de54-faae-4c9c-a03f-29f5e4c39403;Esophageal ph recording;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bfeb80e6-cf02-48a1-92bc-6efde5a8ec4f;Esophageal reflux;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#97cfe60c-c9ea-4a0b-a8a3-4ca41c99aea2;Esophageal speech;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e582bce3-e849-48ae-8be7-f43d55ff7663;Esophageal transit scintigraphy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#930803c9-8ae6-4cba-8b59-08e5cee71422;Esophagectomy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0b307838-7090-4929-996e-41e6110309a6;Esophagitis;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#ddd1b873-3da9-4aa6-89b5-6b8cb66c4c17;Esophagoplasty;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e4f38a87-a66d-438b-8d3d-2b8fd8dfda13;Esophagoscopy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#fe9b3f93-de93-43a2-9860-ac07d792061d;Esophagostomy;en
https://kg.clinia.dev/taxo/default/Anatomy#92d835ee-c0c4-4705-91ef-10289290068b;Esophagus;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d424422e-c28c-4def-b3cb-e3c6cc2dc66e;Esophagus biopsy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ed371bf4-3b25-4bf6-9caa-a8c3f5aece1c;Essential fatty acid deficiency;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a43df87e-2648-4161-835a-cc519bc04185;Essential hereditary tremor;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#09c96369-8b40-42c5-8772-0886d9a39bb6;Essential thrombocythemia;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a43df87e-2648-4161-835a-cc519bc04185;Essential tremor;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#0dfde232-032e-45f0-a857-044e13770d1e;Esters of aminobenzoic acid;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#48132ef0-a33d-4fd0-8395-b77d400c3f54;Esters of benzoic acid;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9d0aed51-e17c-4c29-aefa-5b09d0782468;Esthelis;en
https://kg.clinia.dev/taxo/default/Disciplines#5414e92c-5407-4ad6-a866-854046e6378b;Esthetic medicine;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#a7ea8999-61a8-46fb-947d-6a9d3c9017ea;Esthetic ridge augmentation;en
https://kg.clinia.dev/taxo/default/Disciplines#497e1db5-dad8-4321-8583-7fea8c60c0cf;Esthetic surgery;en
https://kg.clinia.dev/taxo/default/Professionals#cdfe4d0a-aeb2-4054-921c-174b14d60fad;Esthetician;en
https://kg.clinia.dev/taxo/default/Disciplines#cd18a4d5-481b-431e-973e-89ddd97e86a6;Esthetics;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#067b546d-e465-4c2f-8840-4585e41a2b21;Estrogen;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#da650b4d-66c1-411c-9030-5b5d7776b4da;Eszopiclone;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#38a38f5f-df9e-47f0-a402-4ecee842d3e6;Ethanol drug test;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#0c6444c7-a8be-42dc-8f24-35c928a3a8f8;Ether;en
https://kg.clinia.dev/taxo/default/Anatomy#8c204787-1749-47a5-afc3-d7ae0e93212f;Ethmoid bone;en
https://kg.clinia.dev/taxo/default/Anatomy#2af0826d-c937-4b73-b19f-184ddfd9b573;Ethmoid sinus;en
https://kg.clinia.dev/taxo/default/Disciplines#efc15a3e-357d-4984-9a2e-c472ea73405a;Ethnopsychiatry;en
https://kg.clinia.dev/taxo/default/Professionals#e2a44a22-a0ce-452d-9a5c-2cd66543bc4a;Ethnopsychologist;en
https://kg.clinia.dev/taxo/default/Disciplines#c4eae677-fbff-4884-8f9e-2925cd981adf;Ethnopsychology;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ef2d10cf-e072-4abd-bc66-dbdfaba11562;Euphoria;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ef2d10cf-e072-4abd-bc66-dbdfaba11562;Euphoric mood;en
https://kg.clinia.dev/taxo/default/Anatomy#0a3294f2-9a2e-4b68-aea9-2ae5ec2c6854;Eustachian tube;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#915c0d29-8961-4ef4-ab47-7debe87560a0;Eutelegenesis;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7535687c-307b-48e7-8230-998a5af440d2;Evaluation for laser surgery;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#4fa2189a-880b-4297-8ae3-878bd4a8fdbe;Evaluation of rehabilitation potential;en
https://kg.clinia.dev/taxo/default/Disciplines#5859d0ea-124b-483e-b644-603255147b49;Evidence based medicine;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#fe91dfbf-994b-4893-8921-1149efbe671a;Evoked response audiometry;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#5c98911e-8e37-4527-a062-72422a4d81ba;Ewing sarcomas;en
https://kg.clinia.dev/taxo/default/Populations#cf95d006-f24c-438d-9303-ade11a1993b8;Ex-convict;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#20c1e3aa-f443-4d66-9595-85868ad49aa2;Exam;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#20c1e3aa-f443-4d66-9595-85868ad49aa2;Examination;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#2fa4b417-403a-462a-9fd8-9acc7ddccc79;Exanthema;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#1ddb6908-f936-4fbd-8e52-89f648524d51;Excessive fear;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#e6f88277-db50-4713-82fc-4afc51fc2ef0;Excessive periods;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#c025865a-13ef-4d76-85ae-ae74f8c4e439;Excessive somnolence disorders;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f16a8618-fb4e-4f57-9f15-375e6ee1ca6b;Excessive sweating;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#50c12c41-fd44-4fbd-bfbc-0559cc16975a;Excision;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8981b96a-36b5-4959-b9db-2361c6e50d86;Excisional biopsy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#aa1c0895-498f-4eae-9aca-61c290288d3e;Excitement;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bfb645ed-84da-49d4-a931-f6d991386693;Executive function;en
https://kg.clinia.dev/taxo/default/Disciplines#236b7d08-46ec-4209-b1bf-b64ef4401cd0;Exercice chiropractic;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#6ce44cd1-f2d2-48e0-bf53-c261c7780ca9;Exercice test;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#54348675-412d-4e65-b5b6-419c82c73d88;Exercise electrocardiogram;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1ba44e66-8bb3-481d-a5e3-b9c99b5940b0;Exercise therapy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#44d3b7d2-4566-4ae4-830f-c8e1de34613a;Exercise tolerance;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#25603cf2-e02b-4a03-a0f5-719ef5a2374e;Exercise-induced asthma;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#50c12c41-fd44-4fbd-bfbc-0559cc16975a;Exeresis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#16712c2d-a61a-4cfa-bb6c-d6984df8fa97;Exhibitionism;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#16712c2d-a61a-4cfa-bb6c-d6984df8fa97;Exhibitionistic disorder;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#f0d0a367-dd59-4ce8-88f5-0dfe25cc3853;Existential therapy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#7468128b-edd0-401a-870a-1025235355c9;Existentialism;en
https://kg.clinia.dev/taxo/default/Anatomy#227976a4-90f9-4a21-87b6-37cd1a4d645e;Exocrine pancreas;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#877eaa00-805c-4b2f-b22b-409ce00171f2;Expectation;en
https://kg.clinia.dev/taxo/default/Populations#615c9883-02d6-4348-bf3f-4da97f6b7222;Expecting father;en
https://kg.clinia.dev/taxo/default/Populations#bd55709c-88ef-4a4d-b9b4-a18a50087e62;Expecting mother;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#dba29695-c974-42eb-88ad-713e8599148f;Expectorant;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#46e28254-fe34-4bcf-951e-d352ae9fe654;Experiential therapy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#095e7563-f00d-4f04-bf6d-dd4bdb70c830;Expiratory reserve volume;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#42407131-8fe4-4797-804b-f73fe997456b;Expired air resuscitation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#45f99339-11c9-46b9-81a9-7a344c931c95;Expired air sample;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#42407131-8fe4-4797-804b-f73fe997456b;Expired air ventilation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#63d66af4-25e4-4bd2-a6c1-36a8ba96620b;Exploitation;en
https://kg.clinia.dev/taxo/default/Disciplines#aac1f3be-5898-4858-8634-70f8c2f6dd0a;Exploration psychoanalysis;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a1cb1b7b-b716-41df-9ee7-1d42641d1a21;Exploratory behavior;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#27d5f5bb-6040-4bf8-9acb-a5be5bcf1f75;Exposure therapy;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#b72271b1-c762-44fd-b742-a4eb0034d425;Expressed emotion;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#dd743e06-81ed-4205-8f4f-f18e59d7bd22;Extemporaneous preparation;en
https://kg.clinia.dev/taxo/default/HealthFacilities#edb96399-27e9-49ac-b829-2882ab40a496;Extended care facility;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#7b237998-2cd7-4cd0-ab7c-649ceffee74e;Extended family;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#94250253-6a3a-47af-8d17-0b5bd1e6b773;Extended wear lens;en
https://kg.clinia.dev/taxo/default/Anatomy#94982387-1e2b-46e6-b102-0f7510f70c97;Extensor digitorum brevis;en
https://kg.clinia.dev/taxo/default/Anatomy#9b889e47-a97c-4b8b-84ae-a0ac37b85e88;Extensor digitorum longus;en
https://kg.clinia.dev/taxo/default/Anatomy#b36f6917-e4c6-4073-a72c-3ced195d9cfb;Extensor hallucis longus;en
https://kg.clinia.dev/taxo/default/HealthFacilities#791befd4-65cb-47c5-9e33-02e17633fc49;External Clinic (Short Term);en
https://kg.clinia.dev/taxo/default/HealthFacilities#791befd4-65cb-47c5-9e33-02e17633fc49;External clinic;en
https://kg.clinia.dev/taxo/default/Anatomy#9fbf3068-d2a7-4c4c-a79c-6d5269ca07b4;External ear;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#0abcfc20-e6a3-4cd9-a891-6e1d0c6d302d;External otitis;en
https://kg.clinia.dev/taxo/default/Anatomy#f9e6782a-b426-4c59-9c41-2a73814f416c;Extracellular fluid;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#065b5721-80e2-45e4-8ecc-749bcca021e2;Extracorporeal life support;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#065b5721-80e2-45e4-8ecc-749bcca021e2;Extracorporeal membrane oxygenation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d90a1b71-2361-4c00-9c3b-d474a29f6a62;Extracorporeal shock wave therapy;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#9ab110e8-82ce-4c80-bb0d-c98f7cdddebb;Extraction;en
https://kg.clinia.dev/taxo/default/Anatomy#71dcf2b1-4cc3-4917-9bbd-4a4bcabcb32b;Extraembrionic membrane;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#54f8f223-2a93-4804-a4e6-2b28ffddf03e;Extrajudicial measures;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#bac88275-82bb-4f40-a8fa-1781f6d070f2;Extramammary Paget disease;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#196150af-4109-4cd7-9f98-e0f19d0c1b5c;Extramarital relation;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#dca67039-bc17-4d45-88f8-305edea01570;Extrapyramidal rigidity;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#f2afb844-d918-499e-b25e-c9c178ada552;Extrauterine pregnancy;en
https://kg.clinia.dev/taxo/default/Anatomy#5925350d-3a49-4c09-99b1-350c52d4e49f;Extremities;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1ccfde59-73b6-4b19-8137-b76c7f2c08ef;Extremity adjustment;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#1ccfde59-73b6-4b19-8137-b76c7f2c08ef;Extremity manipulation;en
https://kg.clinia.dev/taxo/default/Anatomy#50d12715-a1a4-4f95-b614-79f40ad2c5be;Eye;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a561e6a5-2d1a-47d5-b26d-291926027dd3;Eye Neoplasm;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#9aee4c05-048f-4fb2-8bdd-0d5f0b4e003d;Eye burn;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a561e6a5-2d1a-47d5-b26d-291926027dd3;Eye cancer;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#8a7f1cd6-0fab-4ce7-83f3-6b0b783180b9;Eye diseases;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#3ff38ada-3398-43ed-a1c7-e169a20899fb;Eye exam;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#3ff38ada-3398-43ed-a1c7-e169a20899fb;Eye examination;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#8e4aae06-abb4-4680-ab9e-2ca73ca2cd07;Eye floaters;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#999754ab-b1ce-43b4-a963-c6935c328091;Eye foreign body;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#cce63b64-5965-421f-abda-115193084fa3;Eye foreign body removal;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#b9d503fb-db8c-4836-ad04-8bdf028741fc;Eye hemorrhage;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#814f7b1a-8546-425b-9ec7-9ba971d0e74d;Eye imaging;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#83ebb232-d91b-4f3d-a4fe-aba72c7cc97b;Eye infection;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a24260df-44fd-4bba-a99d-313e8845a667;Eye injury;en
https://kg.clinia.dev/taxo/default/Anatomy#534f82a3-fcb9-41cb-a741-8792ddf62c56;Eye lens;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#13a21ec6-0d2b-4b2e-aa26-cac38c59855a;Eye movement;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#33c441f2-7470-428a-97ad-5475a4a6ebbf;Eye movement desensitization and reprocessing;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#0b402f8f-49c0-4277-ab46-3303b2c8e2eb;Eye movement measurements;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#2c9fc166-091e-498d-9e60-7b1350a7a34e;Eye optics;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#012e8e13-dba3-440f-b69c-02eb516676ee;Eye pain;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#82d65aff-3941-4337-bab8-de9f5bf8b480;Eye patch;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#bbebc879-5b97-4c84-9e30-b791c9a6d74f;Eye prosthesis  ;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#40ab040b-2613-4a59-b8fb-7e3b0a21b3b1;Eye radiography;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#82d65aff-3941-4337-bab8-de9f5bf8b480;Eye shield;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#a24260df-44fd-4bba-a99d-313e8845a667;Eye trauma;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#82d65aff-3941-4337-bab8-de9f5bf8b480;Eye-patch;en
https://kg.clinia.dev/taxo/default/Anatomy#824c2e29-91e8-4509-a96e-a74462c311e3;Eyebrow;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#d4dc3293-cc3c-4eea-b13d-b158f47f123d;Eyeglasses;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#8422cf15-d22d-45d1-949b-3108347d82de;Eyeglasses bridge;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#bcc46ddb-23d1-49f7-9328-55edffeb3f0c;Eyeglasses frame;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#38d3f838-3525-4461-b017-d53cc8c12e2e;Eyeglasses lens;en
https://kg.clinia.dev/taxo/default/Anatomy#0ac1deed-812a-49ae-a5dc-bd44e6c061dc;Eyelash;en
https://kg.clinia.dev/taxo/default/Anatomy#7cb68135-9050-4764-a7fb-cd9d475917ed;Eyelid;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#51b5155f-e1de-4b10-8301-ef7106022907;Eyelid cancer;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#26eec217-f04b-4516-aa05-b6e0987bcef5;Eyelid disease;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#eaf1abcb-3ed1-4b60-a878-438d792d8954;Eyelid lift;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#51b5155f-e1de-4b10-8301-ef7106022907;Eyelid neoplasm;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#eaf1abcb-3ed1-4b60-a878-438d792d8954;Eyelid surgery;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#82d65aff-3941-4337-bab8-de9f5bf8b480;Eyepatch;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#2c9fc166-091e-498d-9e60-7b1350a7a34e;Eyewear;en
https://kg.clinia.dev/taxo/default/HealthFacilities#5253251d-a35f-4a18-b777-b10d055d5137;Eyewear store;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#b4a5e293-6f1a-48bb-b331-7f9aa96cacf0;FAST exam;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#46f0163f-150e-4bcd-a12d-c69c27d3ee89;FBM angle analysis;en
https://kg.clinia.dev/taxo/default/Anatomy#c75a130b-b53f-4f59-b0c5-dddb53e20c56;Face;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#858fd8a4-9b6a-4de7-ba85-c2828c12892f;Face CT scan;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#51c4957f-158d-4809-b084-e0b6c740bdff;Face lift;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#51c4957f-158d-4809-b084-e0b6c740bdff;Facelift;en
https://kg.clinia.dev/taxo/default/Disciplines#58b1835d-6524-4f3a-b646-023483f30a1f;Facial Plastics and Reconstructive Surgery;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#e1aa4798-4101-41e1-be3d-1b6138330a45;Facial acupuncture;en
https://kg.clinia.dev/taxo/default/Anatomy#80e75eb0-3ab8-4acc-843d-ac7a46e02c9c;Facial bones;en
https://kg.clinia.dev/taxo/default/ConditionsSymptomsFactors#ecee59db-aa1a-4680-b805-956a772cf7fa;Facial expression;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#82ba5fe5-66f3-4d87-8db9-27cd8351c9fe;Facial feminisation;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#82ba5fe5-66f3-4d87-8db9-27cd8351c9fe;Facial feminization;en
https://kg.clinia.dev/taxo/default/InterventionsProducts#96a9ff00-585b-4c40-b85c-fb302b1db5b5;Facial implant;en
